system:index,DEM_slope,L4,NDMI_max,NDMI_mean,NDMI_min,NDMI_slope,NDMI_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_slope,NDVI_stdDev,Relative_elevation_100,TCB_max,TCB_mean,TCB_min,TCB_slope,TCB_stdDev,TCG_max,TCG_mean,TCG_min,TCG_slope,TCG_stdDev,TCW_max,TCW_mean,TCW_min,TCW_slope,TCW_stdDev,.geo
00000000000000000325_0,0.20898907,2,0.09564086,-0.081673786,-0.23240484,516.4375328524952,0.07705085850463193,0.6199037,0.45772472,0.31764707,508.9898082622689,0.0761425955819219,15.153062,0.47672755,0.31600076,0.16889368,154.26423966746268,0.04399696894111387,0.1329755,0.080649234,0.03749875,201.8361551379208,0.02351976273621056,-0.07074671,-0.19807476,-0.28326687,8.215538719405368,0.03239984338743455,
00000000000000000326_0,1.2453524,2,0.2155215,0.015414099,-0.12136676,638.9539282742877,0.0648574247586315,0.69848096,0.56798315,0.38929087,672.7222650457797,0.07323451138320372,23.289003,0.37056488,0.29630512,0.20873702,37.04642856683853,0.02596924042917205,0.16792785,0.10973711,0.05990735,235.184879738335,0.024092422427287964,-0.08782637,-0.16320945,-0.20491217,96.30761334770865,0.018432073806170388,
0000000000000000032b_0,0.32441756,2,0.09046455,-0.06983087,-0.226036,415.76725518098164,0.06511255118295484,0.60438186,0.45677662,0.27338782,632.0786325217313,0.07312161675491231,45.87479,0.46098253,0.33156317,0.22092712,73.92121800651742,0.03377559676517573,0.13160202,0.087111734,0.03680604,224.44207673369115,0.022999820438968484,-0.14011522,-0.20410265,-0.27201164,1.7815939637074742,0.025488873192411027,
0000000000000000032f_0,0.3844583,2,0.10017996,-0.11252022,-0.25828934,759.0256871715275,0.06331785455904615,0.61467284,0.4306517,0.1838761,507.20219621181815,0.08222514175264657,19.70035,0.57034796,0.32980928,0.12182418,190.88840127847095,0.046185780406635686,0.12809832,0.073827595,0.00883081,230.07672117146822,0.023804941576320692,-0.06843244,-0.21542436,-0.27325955,121.42604605835426,0.029132844001070465,
00000000000000000335_0,0.3348889,2,0.039688166,-0.10797048,-0.24818653,161.05580557071738,0.06380721742073839,0.5680069,0.4256374,0.16845877,509.43876507300877,0.0774488250377325,11.244485,0.38142383,0.29008567,0.19152525,228.61595684045574,0.03161889780475987,0.10656877,0.064651944,0.00940687,163.35433647861734,0.019263078635885125,-0.09351725,-0.1880599,-0.2452931,-170.00399347241935,0.029036312334771185,
00000000000000000337_0,2.9789608,2,0.28332216,0.13467954,0.0013924806,458.2509888841982,0.06030774542653271,0.74213076,0.62889385,0.42267004,350.64664289693445,0.06855672110690844,51.213215,0.44282597,0.34128034,0.16999388,14.564385771575285,0.03568166509708673,0.22875337,0.15993622,0.08163273,149.20784261248963,0.029914864439692948,-0.049075264,-0.15160494,-0.20341587,94.21841041802323,0.022162432727868435,
00000000000000000338_0,0.3682447,2,0.29061785,0.097882226,-0.061463416,459.70694025789555,0.06581639127781119,0.75303316,0.621238,0.35714287,360.4531794378249,0.08602186259587741,61.950417,0.5316997,0.33529073,0.11969922,52.57538510820979,0.04941609393486065,0.2137478,0.14946486,0.06202141,157.51860959413682,0.030710326559192414,-0.03214542,-0.16038597,-0.23722394,96.88802148731186,0.02640081500541496,
00000000000000000339_0,1.1121233,2,0.24433535,0.13729335,0.013979496,475.13508227897273,0.059592541138132935,0.7523981,0.6482145,0.44823632,398.25597978388976,0.07144411419648085,46.854027,0.4584047,0.33068088,0.21884118,45.635754693350286,0.030889925320750678,0.21143404,0.16238162,0.10119882,183.77906890752885,0.02750640666910224,-0.084741905,-0.14727786,-0.22418498,97.16974471887814,0.020536964113785333,
0000000000000000033a_0,0.476005,2,0.275635,0.08742455,-0.038885422,649.1075833240905,0.0651232788776521,0.74651814,0.600026,0.39717564,352.4914862410693,0.07379033644096951,60.283363,0.4598277,0.3371993,0.14519334,-32.96915658564042,0.049062430827686174,0.20976418,0.14269082,0.07441707,127.70013313412957,0.027426481891698808,-0.041890066,-0.16334696,-0.21877523,186.1513526417674,0.027102888096246582,
0000000000000000033b_0,0.13848221,2,0.2303881,0.010521434,-0.12415027,574.6046863295252,0.07120236094473062,0.67813766,0.54435325,0.2260011,267.04727052345356,0.07511804890868282,72.03581,0.7101542,0.33761442,0.16707414,300.1358417837355,0.06420080037825827,0.18781129,0.117397435,0.04025499,183.6947478583751,0.025323840132092462,-0.06543686,-0.18514669,-0.2564453,30.238953681863343,0.03056387274931635,
0000000000000000033c_0,0.90960336,2,0.22930132,0.1321603,0.025910774,349.46690721656324,0.046176783469524266,0.7082103,0.6150683,0.3503055,133.57690791603693,0.06915761783679668,42.2568,0.49890065,0.34731427,0.19091567,124.91103582435557,0.03790107850939424,0.22207496,0.15787499,0.08262824,128.68498862036665,0.027318135083882235,-0.07399859,-0.15270764,-0.20940126,40.34230665086606,0.018780841919138456,
0000000000000000033d_0,0.3731815,2,0.23832528,0.11718729,-0.010113268,386.08537781050745,0.05710824036631424,0.75922865,0.64287996,0.3381295,265.168388381705,0.07005830311894541,68.05735,0.44514173,0.32695135,0.16374695,122.12817950152802,0.03703275806631729,0.214068,0.15569173,0.05874249,170.75766656595465,0.029075893140425992,-0.05580023,-0.15240787,-0.21419908,31.044596887175324,0.024926207832232625,
0000000000000000033e_0,0.19885856,2,0.28712872,-0.013721411,-0.16348833,234.93389678729392,0.06976450258539618,0.64868253,0.5157534,0.26290706,75.58291029972098,0.07102822880089565,60.2872,0.54985034,0.32624778,0.09973088,284.5744573892029,0.055898885734634515,0.16663836,0.104786664,0.02799494,121.83866047652678,0.025436180514165324,-0.028335953,-0.18619765,-0.25872624,-81.71602885439927,0.035720243202424645,
0000000000000000033f_0,3.2467496,2,0.22796483,0.08684277,-0.017036878,203.231681558869,0.04719059359321016,0.69709545,0.5951515,0.3894676,250.13438497769044,0.0595284961186642,79.95497,0.41989535,0.32025197,0.23316848,60.33376811642204,0.02905308841157393,0.17683882,0.13457768,0.08579331,111.0698860692129,0.021036766683199044,-0.10368083,-0.15496704,-0.19038333,-18.087358050914347,0.018486084297246543,
00000000000000000340_0,2.8441875,2,0.24592973,0.17707168,0.024217365,388.47178953029277,0.04322857986580943,0.7591281,0.6899478,0.48926425,371.163477269496,0.05816733743283877,61.4869,0.39554733,0.33037135,0.2600402,98.4350606677101,0.021858671847146568,0.24100608,0.17870447,0.0863019,216.0008032839637,0.0243649216589508,-0.09924645,-0.13686365,-0.18290083,45.67284247358788,0.012568477285344251,
00000000000000000341_0,2.144339,2,0.14688347,0.041224208,-0.07267319,332.4986672565639,0.0482588826423816,0.65571207,0.5635268,0.38986355,384.4729739671112,0.05677894343573646,66.39898,0.40030202,0.31216216,0.23018593,120.3134135959959,0.02607538449290217,0.17397647,0.11957639,0.07757017,175.82298838060385,0.019989345768138787,-0.10421598,-0.16160202,-0.21585765,-0.4538904241485336,0.018112608932775064,
00000000000000000342_0,2.3941078,2,0.30641508,0.08512476,-0.05468599,708.1487153883926,0.06569359457844755,0.6931494,0.5947267,0.42673993,597.9747321292064,0.0647295170455,71.530594,0.41033515,0.3421375,0.19002695,28.763144420386137,0.035825029799360676,0.20672777,0.14593157,0.07284,249.2836418156606,0.028311551717741013,-0.04838968,-0.16563286,-0.21210186,155.5847788449988,0.02704614967063133,
00000000000000000344_0,1.5679778,2,0.12848197,0.029195575,-0.07359667,259.96692482380075,0.04094012276154594,0.6539457,0.56120604,0.41425458,185.60882416959748,0.044477347469977925,74.74716,0.42036036,0.32739466,0.24836662,45.3218864251601,0.02474252333970369,0.1610876,0.122735605,0.08828099,90.74233682182974,0.015238487238912121,-0.11515914,-0.17361113,-0.22736342,37.53543683670628,0.015604317627829302,
00000000000000000345_0,0.5755244,2,0.2555102,0.0824813,-0.04218975,628.8233320885555,0.060115185420711446,0.6981995,0.60628945,0.48054475,417.492550625098,0.05428373922103958,36.33213,0.3954129,0.32389328,0.24799974,144.9045142357887,0.025201155245951713,0.18632422,0.13934954,0.08647522,242.32374027318224,0.02289483152178516,-0.08477689,-0.15953453,-0.19473286,87.92074459521162,0.02044439776027921,
00000000000000000347_0,0.6047024,2,0.21912955,0.0566345,-0.060399737,565.4951501483241,0.059653966819355926,0.70766824,0.5888116,0.41614908,485.05202921776,0.06293907749851718,46.661137,0.3710923,0.30701426,0.25531262,104.4413908639328,0.02183288647545885,0.1667509,0.124129035,0.08101682,210.29366344185203,0.02097624494453148,-0.096963085,-0.15715896,-0.19784036,87.4414806446976,0.017179365646094694,
00000000000000000348_0,0.3445508,2,0.14082074,-0.05443767,-0.18712606,416.2513739183581,0.06499680820375141,0.61290324,0.49395534,0.36677682,297.83881928159207,0.057311029344241815,61.093086,0.41636056,0.33931732,0.27927855,33.85452162358739,0.027850736605278217,0.14188947,0.099758774,0.05856687,125.70561938149736,0.02045401714434037,-0.1252072,-0.20589091,-0.2509647,76.4579397445976,0.025946612920329928,
0000000000000000034c_0,0.96183956,2,0.26825517,-0.046659373,-0.1711061,660.6842205641935,0.06878128804167298,0.7322835,0.4925538,0.3597246,645.0800565125787,0.06707478482929716,66.31271,0.44544575,0.32490745,0.16864783,127.08622514665244,0.03811261547427844,0.13939121,0.09609304,0.05324527,256.0115827273688,0.022012680305113514,-0.059562135,-0.19230987,-0.26066864,40.5559242819567,0.026499522569121036,
0000000000000000034d_0,1.598309,2,0.09972942,-0.042820945,-0.19228323,611.787833348401,0.06091787134445426,0.6266438,0.49453163,0.3846154,368.40681268169806,0.05759796284543706,61.808563,0.39024267,0.33369765,0.25883102,178.8981600414192,0.02460060440497853,0.15022387,0.10151701,0.06147636,220.37748561983796,0.022415505701401193,-0.11068288,-0.19645362,-0.25030184,65.98523931073748,0.01987063351641912,
0000000000000000034e_0,0.68791574,2,0.1481598,-0.009483075,-0.1277873,888.1811558427065,0.06648733427486432,0.664716,0.5423018,0.39320216,584.3001643170446,0.06284924727826416,57.95363,0.39174858,0.31699118,0.21385305,72.7899551575383,0.023530339804053967,0.16139361,0.11052407,0.06426663,254.24120968251665,0.02180448198516835,-0.0886954,-0.18150127,-0.26100463,183.62161139969646,0.020843961759791002,
00000000000000000352_0,0.61282086,2,0.22807017,-0.02567479,-0.13933206,719.6099839985657,0.060244548686706687,0.6299452,0.52605873,0.36319265,458.70545346945374,0.05790439810229737,30.143564,0.43586984,0.3220028,0.27475226,177.9169507184583,0.02974039227666967,0.1487576,0.10496847,0.06112859,242.8619022686945,0.021026330991454237,-0.11271833,-0.18782386,-0.23441246,83.85131739464447,0.018941576651375892,
00000000000000000355_0,0.2896026,2,0.2196433,-2.7794003E-5,-0.1504722,971.3230238798072,0.08102045848464856,0.6623622,0.5343453,0.35787806,687.4653487401669,0.07266381036857303,19.850117,0.42690796,0.32065785,0.20817795,-25.282853535511528,0.03318683490763754,0.16503821,0.10872435,0.04838706,254.75178618811356,0.025082787571791963,-0.08371627,-0.17909923,-0.2432246,261.1416846904008,0.025828007708645906,
0000000000000000035d_0,0.9885305,2,0.14303483,-0.06915751,-0.23754789,656.8651787911713,0.07350236643632589,0.6120979,0.46794254,0.29359165,569.9256771546779,0.075359003837783,83.308876,0.4523202,0.33948538,0.20224193,101.58088937132035,0.03742787739291689,0.1474035,0.09111182,0.0359085,242.45452347391227,0.026787656303706053,-0.084263705,-0.20941718,-0.2652402,96.30085143697808,0.027619154941900665,
00000000000000000361_0,0.33683884,2,0.18720853,-0.019739144,-0.19211426,520.7815742667963,0.07524854892133881,0.66573507,0.5070172,0.3109379,325.01293780119767,0.06992422285830611,67.51759,0.46000785,0.3486073,0.26551467,254.41157916909543,0.03373738077363706,0.16555396,0.11044806,0.05382828,212.61602400425792,0.026175759327149363,-0.11378925,-0.19833787,-0.26229638,15.887521873822404,0.024762855815545402,
00000000000000000362_0,0.80730295,2,0.18275724,0.028899543,-0.15608987,463.49908916083535,0.07760339022524765,0.69186383,0.53388613,0.21444362,404.749848071449,0.08854195944599845,52.72961,0.57727295,0.356144,0.19348568,188.94976507340985,0.0487954288625088,0.18715857,0.12536323,0.03349755,225.22933528967474,0.032982331788001654,-0.0803594,-0.18713555,-0.26850188,8.440461093758898,0.03049306369734418,
00000000000000000363_0,2.944787,2,0.42686293,0.0062125376,-0.17711172,1093.8546129458812,0.09710576435351324,0.71428573,0.5252026,0.16071428,551.7290803647094,0.08443299996123425,199.15714,0.6043949,0.35167015,0.1876421,137.89363607193866,0.05123158067696947,0.19793496,0.11958814,0.0083195,276.17620574925184,0.03444143665002871,-0.021104855,-0.19214709,-0.26935187,250.95453766275932,0.03633420444525561,
00000000000000000364_0,0.72392935,2,0.077267185,-0.08236553,-0.23902439,470.1440217034033,0.07839630351781796,0.6215763,0.44584942,0.08618571,523.520863455444,0.089166991968964,42.82156,0.6723362,0.3441121,0.07789093,260.4780573652642,0.05953075386553316,0.17209935,0.08524702,-0.033595,239.51158897486457,0.03214322057231535,-0.029390562,-0.2109166,-0.2826947,-47.47930125714668,0.03335641777757652,
00000000000000000367_0,3.264723,2,0.27578253,0.13495982,0.01647248,280.9419937749246,0.05582562285820123,0.72316533,0.6233223,0.3609446,-4.923387581005315,0.06940076746111037,102.54048,0.5236464,0.34691066,0.19014502,160.51561725815935,0.04469537093990806,0.24151967,0.1608429,0.08573036,91.46005972462001,0.026723650838176363,-0.061219856,-0.15255135,-0.22859742,31.097085062396015,0.022899851600776726,
00000000000000000369_0,2.926562,2,0.2803699,0.20802069,0.10370789,300.2360834703041,0.0416028918832571,0.7569516,0.65104353,0.3805623,277.1155281340506,0.07191316455768694,129.85938,0.55957144,0.3566319,0.16485025,119.36109789260378,0.05508358819703808,0.26016098,0.1827544,0.08200428,195.7095197429521,0.030061275091384617,-0.044009525,-0.13343085,-0.23852833,17.057016807300517,0.02560993888076571,
0000000000000000036b_0,3.0098293,2,0.22510232,0.07047771,-0.05429952,336.91861663697995,0.05769960874865849,0.69611484,0.5837714,0.41445467,169.80297043526807,0.06544970870755264,63.77388,0.43380308,0.3516629,0.2385821,174.80009083465393,0.029029823471654302,0.20356214,0.14395703,0.07040938,150.9479723063511,0.026414705709322545,-0.12801322,-0.17446852,-0.21925016,11.399397898763667,0.018509245527924243,
0000000000000000036c_0,1.0524086,2,0.36175206,0.1166556,0.024237685,319.069059752128,0.0447897861836651,0.68499583,0.58959234,0.37817258,128.4588802582167,0.05807164571006559,74.78627,0.5467527,0.35209572,0.22165646,144.56250476202516,0.039512200906652244,0.19192946,0.15008897,0.06342516,119.74236064740677,0.02109725501565386,-0.02789607,-0.15815479,-0.23133072,11.930640070447875,0.02049167686560442,
0000000000000000036d_0,0.86282957,2,0.25441092,0.12926282,0.037171718,408.20305904632085,0.04485258751051142,0.7188222,0.618077,0.41504344,254.67111614439307,0.07022514525346751,89.132195,0.52171934,0.33283004,0.17959018,136.2442733632664,0.039510113785092324,0.2065875,0.15184382,0.07707721,160.4691545778424,0.024650227894592276,-0.07066901,-0.14684358,-0.21590449,42.92192838618574,0.019938603621611522,
0000000000000000036e_0,1.8003862,2,0.29337654,0.22407342,0.10194281,116.30999757618528,0.0395383712181377,0.8055276,0.7055057,0.55637604,216.49778782562552,0.06379721162287073,104.96157,0.37153202,0.31024292,0.22216281,39.738905722624615,0.022536064366011185,0.24198721,0.17756279,0.11768212,103.63989266958932,0.023915024646951416,-0.07797122,-0.11593619,-0.13973626,-4.874514488314176,0.01133848007758987,
0000000000000000036f_0,0.087844305,2,0.26198438,0.12360643,0.024148852,403.57366107684885,0.05280814957005654,0.7256098,0.60665596,0.3394402,458.85827151650864,0.0638898308084902,62.29223,0.4973054,0.35475966,0.26656115,49.44620432182189,0.03207608589386036,0.23361827,0.15934978,0.08281663,221.31664082904297,0.025490284213154874,-0.10664788,-0.15947841,-0.25264025,63.82645759347226,0.021155587389854145,
00000000000000000370_0,0.7543821,2,0.29583842,0.17786063,0.023992322,291.93443067475914,0.05744546303152413,0.7627439,0.6483512,0.46949762,369.8889521432634,0.06516190357572041,87.911,0.42928964,0.32397047,0.20639105,214.75604738858524,0.039193468084901255,0.23805372,0.16048747,0.09774625,269.5227467298009,0.029941060845399495,-0.07624826,-0.13337086,-0.3259566,-5.375015019811958,0.02867427958055027,
00000000000000000371_0,2.2253673,2,0.25371,0.17966679,0.075440064,185.2015414367853,0.04432413004412579,0.7365471,0.63690513,0.45836657,295.833208570679,0.058851035316972285,148.37907,0.42544305,0.33476073,0.26889867,104.50353207333276,0.028985653561574443,0.22118476,0.16529828,0.11389448,163.7864151648031,0.023870060939549208,-0.08428702,-0.13255097,-0.18095702,-26.54943802526048,0.015743279333657684,
00000000000000000372_0,0.17023534,2,0.21017203,0.09498828,-0.03979461,440.0075145012299,0.06047527503256332,0.7411891,0.6309323,0.42911732,457.5401932119874,0.0582763092065177,81.79111,0.3871766,0.3116497,0.24864385,20.508829520324,0.0227613144476158,0.20310491,0.14289178,0.07381262,169.78384018502527,0.022208341265123673,-0.10673831,-0.15301481,-0.20518771,67.55767641720864,0.02023057448495629,
00000000000000000373_0,1.4552397,2,0.22409932,0.14744502,0.023304204,168.48158452691357,0.04235645592770082,0.71568364,0.62999374,0.42882046,373.4613702074259,0.06141753797365244,88.555595,0.42371464,0.32750005,0.27299404,19.061142083259046,0.025640388501823215,0.20395762,0.1564388,0.08189769,137.80553772064584,0.02298597749656617,-0.09502805,-0.1407654,-0.21128565,-11.58526663838608,0.017300925620922412,
00000000000000000375_0,2.333738,2,0.25642318,0.13885999,0.023556389,290.03367919651504,0.04587693588602676,0.73014224,0.6205435,0.42857143,275.7471418761506,0.05802900755327973,86.33147,0.4196706,0.3319636,0.21796018,123.45822054755553,0.03248265556216647,0.21768014,0.15448591,0.10091763,167.81196240122327,0.022708467248138655,-0.074906215,-0.14398117,-0.18587571,11.760340385110325,0.016705585873671616,
00000000000000000377_0,1.1628029,2,0.18426146,0.0850182,-0.015221402,396.26359484268795,0.044206021033262134,0.70035255,0.6049613,0.33030027,582.6640610570789,0.06490800962842261,78.57045,0.36445177,0.31405148,0.281204,69.61043216981004,0.01664966817063841,0.16881068,0.13576739,0.06626983,214.9785418732383,0.02056204269829525,-0.12564549,-0.15225491,-0.19462661,20.697985228614325,0.011362090332692054,
00000000000000000379_0,0.54970396,2,0.2711821,0.09253115,-0.0788609,364.37371464990895,0.06402528640042532,0.7128478,0.60279375,0.33049205,580.9698805271922,0.06997093270779674,44.813087,0.41362995,0.32241848,0.25312257,15.934098743094607,0.02398100043062608,0.17843719,0.14073361,0.05074563,193.76078533415043,0.023839630433613868,-0.08433766,-0.15465464,-0.22599187,27.264789816198597,0.02226006347789988,
0000000000000000037e_0,0.17115009,2,0.17765363,0.030309374,-0.104986876,573.7312400937317,0.0567980579848941,0.6929007,0.5570715,0.37647665,566.955202585712,0.06448212456995274,94.31426,0.40581474,0.3182691,0.17271228,-74.55733691590487,0.03505571752634851,0.1602013,0.1197375,0.05657041,180.6484066171752,0.02225938335956286,-0.08033032,-0.16982277,-0.23003429,158.42702720578316,0.025232729443381736,
00000000000000000382_0,0.18807968,2,0.18899833,0.05942238,-0.07853403,416.22095411911573,0.05794808927536449,0.73059237,0.591164,0.4106946,549.9784770099284,0.06406981313857588,48.10808,0.42623308,0.32306203,0.20772342,-1.2791843778170813,0.029979210372966147,0.19221209,0.13168709,0.07609348,187.78840382906117,0.0227402136620869,-0.08048897,-0.16576523,-0.22046636,66.43357104453585,0.02106894710797683,
00000000000000000383_0,0.14254431,2,0.19207397,0.022107774,-0.09937745,357.06248272679,0.0652410486664424,0.65456545,0.50943255,0.33356094,487.09806343548155,0.06857000464022821,69.47767,0.3536206,0.28447294,0.21885045,-81.50635742725966,0.026577579292047827,0.13144156,0.092166826,0.04839494,115.78908040907446,0.018264533264219944,-0.1003191,-0.14938675,-0.19572136,72.84520456180613,0.021786560654466602,
00000000000000000385_0,0.14127296,2,0.17907737,0.011780029,-0.11204718,517.523510051173,0.06308210964743918,0.6728972,0.5016052,0.32689887,617.7403613096136,0.07462765031044571,27.79577,0.4331763,0.29241732,0.16681346,150.45604511995717,0.03550929810957052,0.14978623,0.09263223,0.04286648,240.95035026343768,0.02340711765164404,-0.063618466,-0.15654962,-0.22730698,8.81624811897994,0.024696053731874498,
00000000000000000386_0,2.4216616,2,0.25626042,0.025304705,-0.09850439,453.60288549208775,0.05936291931555565,0.67450494,0.53355014,0.34930032,508.9827103574086,0.06804235956381542,140.30745,0.42570528,0.32479367,0.20193887,-68.99790301104385,0.031031002253996163,0.157373,0.11447822,0.06147767,154.34872705053013,0.020845828061624962,-0.087112665,-0.17074923,-0.21627642,122.05392698291722,0.02197615646454156,
00000000000000000387_0,0.007495347,2,0.24797715,0.044842906,-0.12348668,328.92361042267856,0.06390661169503771,0.69320387,0.5695164,0.4031008,458.27483136042116,0.06855690034323292,45.845287,0.4333103,0.30398673,0.14397156,-36.87143976925829,0.03994682569225248,0.17706004,0.11777018,0.05483576,138.61119734062356,0.026120118624542797,-0.04558637,-0.15967055,-0.22744896,72.97975049613699,0.02779526916444487,
00000000000000000388_0,3.5461643,2,0.2577546,0.06517189,-0.07776428,468.809179867834,0.06254260426129335,0.7249617,0.5823503,0.42969906,510.89472072011944,0.06855925701449722,89.824814,0.4012106,0.31047955,0.1989037,5.021800264202597,0.03169112697878768,0.1952066,0.12502332,0.05093582,182.73391792425127,0.025833853848680425,-0.060196888,-0.15551917,-0.21929014,82.88854403115268,0.023083112690245534,
0000000000000000038b_0,0.99448246,2,0.22222222,-0.010184071,-0.24335195,968.5529441575699,0.09640803972851952,0.7183718,0.5345876,0.3038121,766.2752197443281,0.08726315458100523,120.9284,0.40611202,0.31002378,0.16415673,-117.59758311948625,0.033437505671356976,0.16587536,0.10213281,0.03667097,234.45763792542564,0.028521169938200808,-0.06171784,-0.17718461,-0.25965896,290.1458314427839,0.03439683271529943,
0000000000000000038c_0,2.6065936,2,0.31967655,-0.037739955,-0.22937667,615.6748891981383,0.07877835319599918,0.61788833,0.4930503,0.3299253,519.6900339402079,0.06751999356089354,137.21153,0.44164845,0.33292693,0.13525254,73.4383884752485,0.04151791892115702,0.15368342,0.09965772,0.0354296,216.53923040672507,0.026510797080572315,-0.028222108,-0.19554529,-0.26196593,82.96805947688432,0.03431932439577733,
0000000000000000038f_0,4.4464574,2,0.19949812,-0.0016975572,-0.16642366,678.7076222231992,0.08297430322929873,0.6458867,0.5083276,0.31408715,591.1264806073631,0.07276652934118268,209.04768,0.51222503,0.3497161,0.22286707,126.81742415968655,0.0450951190821761,0.19468799,0.11269681,0.05177448,269.82676210243824,0.029822102053086434,-0.062163513,-0.1907281,-0.2978986,83.2963494588032,0.033647967973866696,
00000000000000000391_0,3.8232965,2,0.14638686,0.014319634,-0.13534291,790.8829313489215,0.06974756049468574,0.6692551,0.5380914,0.30594698,651.6721357371407,0.07206450883325452,180.61041,0.5252513,0.3633265,0.2716617,201.2729321087279,0.04269412551446717,0.22053288,0.12806438,0.06936106,335.43728109952167,0.030768957406421542,-0.11733517,-0.19649182,-0.2739638,86.15513641732826,0.02575360783512293,
00000000000000000392_0,0.15410502,2,0.07841087,-0.09905028,-0.24691656,491.02575283648,0.06696682676674726,0.5886103,0.4517153,0.29960886,593.2835697586564,0.06332048803980674,148.41997,0.42206985,0.3015431,0.18451512,-33.361565558061095,0.03229005432450027,0.10990485,0.073935956,0.03575027,140.8232114368518,0.01848142837250882,-0.10749267,-0.19364116,-0.2580989,97.18865353298919,0.025673904995047955,
00000000000000000394_0,0.10967844,2,0.3068232,0.118536666,-0.0888299,527.2309986572564,0.07928771301706102,0.7557969,0.62436604,0.24578112,417.4533757129682,0.0809782903103853,244.8736,0.60979503,0.32616383,0.19567718,132.76072331852316,0.0441559261674957,0.2805436,0.15088046,0.05161444,191.5311715017939,0.03368080560156724,-0.086383365,-0.14914238,-0.20994416,83.31742656761405,0.025201066296187975,
00000000000000000395_0,1.1388758,2,0.3313542,0.14968026,0.031058358,262.36714844787764,0.0526019801052022,0.7374392,0.6246264,0.2045707,293.7732355677787,0.08403068884437061,209.7527,0.6396412,0.33555833,0.18224321,124.26080487589823,0.048973067276792494,0.23485821,0.15652508,0.03425953,137.54005346402735,0.02986939043124103,-0.03468852,-0.14110485,-0.20676929,10.892692999848629,0.023951960191180763,
00000000000000000396_0,0.8570986,2,0.28578892,0.15574908,-0.0016096579,298.2058433399158,0.05429398935796509,0.7538023,0.62613153,0.18644068,377.1117651350651,0.08583092422735078,173.82465,0.6723295,0.3396435,0.24130256,189.03022085889955,0.04672006637299442,0.22900176,0.16033727,0.02277738,182.2473142199524,0.030115091273868078,-0.07763149,-0.14110264,-0.24913651,-8.51394172187956,0.019621466593840755,
000000000000000003a3_0,0.91751873,2,0.29659644,0.15882014,0.06524318,304.20594295668843,0.04286784011197115,0.7383222,0.6431046,0.5079765,334.11640952274155,0.054041255426363205,150.46587,0.4146802,0.33650726,0.23807551,14.863617948761627,0.03007046438152431,0.22247252,0.16721739,0.10876669,131.05708564648137,0.023529601116404897,-0.07342748,-0.14237995,-0.18647641,45.85392994169213,0.018228051080707398,
000000000000000003a5_0,4.644815,2,0.31947744,0.1630024,0.04118774,324.0976814465156,0.04890867561474368,0.76355505,0.64494544,0.42951015,359.8641321268909,0.07452818188877822,80.341736,0.41592646,0.3105998,0.20509319,-4.376937767962906,0.032332845455810263,0.1948281,0.1529161,0.09108593,139.09768216082136,0.024326296369470354,-0.06172083,-0.1285219,-0.17166036,51.74025276377226,0.016792421719553512,
000000000000000003a8_0,2.3769424,2,0.2537639,0.103758626,-0.005224284,262.9527579924206,0.04497651890470787,0.7057718,0.6129149,0.4872966,350.4056793735526,0.05341846878177866,87.20814,0.41754866,0.3393984,0.21733579,-50.59226326643426,0.029523771015893412,0.19945581,0.15101525,0.11227401,99.73871143843267,0.018200803838629438,-0.07938037,-0.1586383,-0.20221214,54.16618337519342,0.020007844984448575,
000000000000000003aa_0,0.7149886,2,0.26684636,0.09697157,1.9138756E-4,378.9919610750154,0.04819683157360659,0.69491524,0.59501153,0.3865279,478.2163691661198,0.06330024551599664,120.580795,0.42676675,0.33690163,0.24432734,80.92449977526837,0.02844105606670207,0.18978669,0.14488274,0.08676614,219.6727251263364,0.023072549856450537,-0.08986635,-0.15846235,-0.22173075,12.184512839002387,0.018108558731975415,
000000000000000003ab_0,5.5387397,2,0.21654838,0.14020236,0.019926935,197.09741536047582,0.043625551360236436,0.74747473,0.6394087,0.4070747,446.5375099706647,0.07438167964434378,189.02365,0.4068467,0.341464,0.2864925,73.47656250675378,0.024294842501303534,0.21990052,0.16548595,0.08934121,184.037171363072,0.026120522968672854,-0.11803864,-0.14984968,-0.21405908,-33.11043289200296,0.014022399952019234,
000000000000000003ad_0,2.270571,2,0.2738742,0.15363128,0.04847537,344.42713205829403,0.041561592049475744,0.71967214,0.6281147,0.41923198,484.95162525070896,0.06748033455135452,186.75453,0.41998616,0.34722075,0.2955642,77.24434770434482,0.024579264889434706,0.22301018,0.16629301,0.08767473,226.14115830154168,0.02549953632171658,-0.101059,-0.14633104,-0.18339264,9.631618682625197,0.01414474378020815,
000000000000000003ae_0,3.2508328,2,0.26984128,0.1501788,0.030510798,324.37153497832327,0.045837199191471445,0.72848946,0.6341596,0.35369375,389.36729312856,0.06895221171266365,140.69815,0.47665152,0.3408651,0.21998651,43.209261470579264,0.03614234329178737,0.22834566,0.16460517,0.05586553,161.9759321495619,0.027339142115821842,-0.057315484,-0.1457973,-0.21376993,41.765536825864,0.021768442787940104,
